Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
France,FRA,2021-12-01,86016401,11563736,7804744,1055527,0,0,0,0
France,FRA,2021-12-02,86574333,11608677,7805280,1055576,0,0,0,0
Germany,DEU,2020-12-27,24353,6,0,0,0,0,0,0
Germany,DEU,2020-12-28,42462,6,0,0,0,0,0,0
Germany,DEU,2020-12-29,93195,6,1,0,0,0,0,0
Germany,DEU,2020-12-30,157330,6,1,0,0,0,0,0
Germany,DEU,2020-12-31,207344,6,1,0,0,0,0,0
Germany,DEU,2021-01-01,232903,12,6,1,0,0,0,0
Germany,DEU,2021-01-02,280993,13,6,1,0,0,0,0
Germany,DEU,2021-01-03,303554,15,6,1,0,0,0,0
Germany,DEU,2021-01-04,349715,26,6,18,0,0,0,0
Germany,DEU,2021-01-05,402417,27,6,18,0,0,0,0
Germany,DEU,2021-01-06,465572,33,9,18,0,0,0,0
Germany,DEU,2021-01-07,520372,38,11,19,0,0,0,0
Germany,DEU,2021-01-08,583159,89,13,19,0,0,0,0
Germany,DEU,2021-01-09,643898,92,14,19,0,0,0,0
Germany,DEU,2021-01-10,679883,101,15,19,0,0,0,0
Germany,DEU,2021-01-11,748157,115,17,19,0,0,0,0
Germany,DEU,2021-01-12,827285,132,21,20,0,0,0,0
Germany,DEU,2021-01-13,938311,1312,21,20,0,0,0,0
Germany,DEU,2021-01-14,1017279,6474,22,20,0,0,0,0
Germany,DEU,2021-01-15,1103789,11756,41,22,0,0,0,0
Germany,DEU,2021-01-16,1160184,13446,42,23,0,0,0,0
Germany,DEU,2021-01-17,1206734,14708,43,24,0,0,0,0
Germany,DEU,2021-01-18,1285477,18970,45,24,0,0,0,0
Germany,DEU,2021-01-19,1401367,22737,96,24,0,0,0,0
Germany,DEU,2021-01-20,1531303,25576,100,24,0,0,0,0
Germany,DEU,2021-01-21,1634023,28394,102,24,0,0,0,0
Germany,DEU,2021-01-22,1734167,30590,115,24,0,0,0,0
Germany,DEU,2021-01-23,1820865,30947,119,24,0,0,0,0
Germany,DEU,2021-01-24,1868483,31146,123,24,0,0,0,0
Germany,DEU,2021-01-25,1958049,32601,126,24,0,0,0,0
Germany,DEU,2021-01-26,2055020,34043,133,24,0,0,0,0
Germany,DEU,2021-01-27,2162655,35836,141,25,0,0,0,0
Germany,DEU,2021-01-28,2253571,37468,144,25,0,0,0,0
Germany,DEU,2021-01-29,2359764,38951,215,25,0,0,0,0
Germany,DEU,2021-01-30,2447001,39835,218,27,0,0,0,0
Germany,DEU,2021-01-31,2503850,40215,223,27,0,0,0,0
Germany,DEU,2021-02-01,2621784,42435,278,27,0,0,0,0
Germany,DEU,2021-02-02,2751468,45571,300,28,0,0,0,0
Germany,DEU,2021-02-03,2908050,51970,326,28,0,0,0,0
Germany,DEU,2021-02-04,3036735,57868,334,28,0,0,0,0
Germany,DEU,2021-02-05,3177829,64341,343,28,0,0,0,0
Germany,DEU,2021-02-06,3269405,66976,344,28,0,0,0,0
Germany,DEU,2021-02-07,3320643,69316,346,29,0,0,0,0
Germany,DEU,2021-02-08,3426276,73153,376,30,0,0,0,0
Germany,DEU,2021-02-09,3557260,76600,563,30,0,0,0,0
Germany,DEU,2021-02-10,3700110,80892,8959,31,0,0,0,0
Germany,DEU,2021-02-11,3820965,88212,25357,33,0,0,0,0
Germany,DEU,2021-02-12,3953414,97593,39769,37,0,0,0,0
Germany,DEU,2021-02-13,4044597,100863,53184,38,0,0,0,0
Germany,DEU,2021-02-14,4100284,103345,60485,39,0,0,0,0
Germany,DEU,2021-02-15,4205263,108669,76037,50,0,0,0,0
Germany,DEU,2021-02-16,4314190,114886,95736,51,0,0,0,0
Germany,DEU,2021-02-17,4437044,122949,116705,54,0,0,0,0
Germany,DEU,2021-02-18,4549683,131238,140663,59,0,0,0,0
Germany,DEU,2021-02-19,4671081,141284,168320,60,0,0,0,0
Germany,DEU,2021-02-20,4757770,145763,189675,65,0,0,0,0
Germany,DEU,2021-02-21,4824331,149411,205487,67,0,0,0,0
Germany,DEU,2021-02-22,4947949,158490,229481,68,0,0,0,0
Germany,DEU,2021-02-23,5082289,165856,258387,69,0,0,0,0
Germany,DEU,2021-02-24,5214416,173519,295673,70,0,0,0,0
Germany,DEU,2021-02-25,5346393,180314,347225,70,0,0,0,0
Germany,DEU,2021-02-26,5488320,189197,410492,70,0,0,0,0
Germany,DEU,2021-02-27,5581093,193287,461748,71,0,0,0,0
Germany,DEU,2021-02-28,5642755,197253,499632,73,0,0,0,0
Germany,DEU,2021-03-01,5773848,206969,558241,73,0,0,0,0
Germany,DEU,2021-03-02,5914778,217087,627385,73,0,0,0,0
Germany,DEU,2021-03-03,6073421,232275,702124,73,0,0,0,0
Germany,DEU,2021-03-04,6215394,246796,791565,73,0,0,0,0
Germany,DEU,2021-03-05,6363922,260194,905289,74,0,0,0,0
Germany,DEU,2021-03-06,6473380,269061,989832,74,0,0,0,0
Germany,DEU,2021-03-07,6553270,275749,1051154,74,0,0,0,0
Germany,DEU,2021-03-08,6687716,286737,1144030,74,0,0,0,0
Germany,DEU,2021-03-09,6828291,299544,1243695,74,0,0,0,0
Germany,DEU,2021-03-10,6988190,311803,1361519,75,0,0,0,0
Germany,DEU,2021-03-11,7136200,325582,1484920,75,0,0,0,0
Germany,DEU,2021-03-12,7288101,342919,1643400,75,0,0,0,0
Germany,DEU,2021-03-13,7404427,352514,1758778,75,0,0,0,0
Germany,DEU,2021-03-14,7492688,358036,1835455,75,0,0,0,0
Germany,DEU,2021-03-15,7645974,370795,1918383,75,0,0,0,0
Germany,DEU,2021-03-16,7813000,382106,1919582,75,0,0,0,0
Germany,DEU,2021-03-17,8000066,400170,1920335,75,0,0,0,0
Germany,DEU,2021-03-18,8174730,418401,1921503,75,0,0,0,0
Germany,DEU,2021-03-19,8361042,439278,1960236,75,0,0,0,0
Germany,DEU,2021-03-20,8496725,454631,2030075,75,0,0,0,0
Germany,DEU,2021-03-21,8599189,463845,2083322,76,0,0,0,0
Germany,DEU,2021-03-22,8766134,487729,2162489,76,0,0,0,0
Germany,DEU,2021-03-23,8948336,507512,2262221,77,0,0,0,0
Germany,DEU,2021-03-24,9149299,540711,2368484,79,0,0,0,0
Germany,DEU,2021-03-25,9335753,568434,2488260,80,0,0,0,0
Germany,DEU,2021-03-26,9536278,605797,2625851,82,0,0,0,0
Germany,DEU,2021-03-27,9686155,633513,2730203,84,0,0,0,0
Germany,DEU,2021-03-28,9801689,652076,2792883,85,0,0,0,0
Germany,DEU,2021-03-29,9990929,677106,2885139,85,0,0,0,0
Germany,DEU,2021-03-30,10210186,701634,2971319,85,0,0,0,0
Germany,DEU,2021-03-31,10458958,737876,3024126,85,0,0,0,0
Germany,DEU,2021-04-01,10699485,770406,3079553,86,0,0,0,0
Germany,DEU,2021-04-02,10879421,784828,3111431,86,0,0,0,0
Germany,DEU,2021-04-03,11054063,800681,3153459,86,0,0,0,0
Germany,DEU,2021-04-04,11186631,810761,3204263,88,0,0,0,0
Germany,DEU,2021-04-05,11352033,828655,3269448,88,0,0,0,0
Germany,DEU,2021-04-06,11607379,860904,3356235,90,0,0,0,0
Germany,DEU,2021-04-07,12150295,898038,3445385,91,0,0,0,0
Germany,DEU,2021-04-08,12722958,933751,3537302,92,0,0,0,0
Germany,DEU,2021-04-09,13214297,970506,3642682,94,0,0,0,0
Germany,DEU,2021-04-10,13463052,993776,3743768,94,0,0,0,0
Germany,DEU,2021-04-11,13633694,1012474,3818768,94,0,0,0,0
Germany,DEU,2021-04-12,13912921,1041766,3929716,95,0,0,0,0
Germany,DEU,2021-04-13,14345756,1069117,4047363,95,0,0,0,0
Germany,DEU,2021-04-14,14963682,1102729,4172632,95,0,0,0,0
Germany,DEU,2021-04-15,15499330,1138995,4282995,96,0,0,0,0
Germany,DEU,2021-04-16,15938881,1171690,4409192,96,0,0,0,0
Germany,DEU,2021-04-17,16164021,1194412,4527934,96,0,0,0,0
Germany,DEU,2021-04-18,16336306,1209833,4610193,96,0,0,0,0
Germany,DEU,2021-04-19,16631056,1242833,4685997,97,0,0,0,0
Germany,DEU,2021-04-20,17014118,1282156,4825894,99,0,0,0,0
Germany,DEU,2021-04-21,17469659,1323920,5051234,99,0,0,0,0
Germany,DEU,2021-04-22,17852445,1367646,5264747,99,0,0,0,0
Germany,DEU,2021-04-23,18206600,1411304,5424519,100,0,0,0,0
Germany,DEU,2021-04-24,18441931,1460727,5506126,100,0,0,0,0
Germany,DEU,2021-04-25,18629950,1494459,5567839,100,0,0,0,0
Germany,DEU,2021-04-26,18948637,1537022,5640664,171,0,0,0,0
Germany,DEU,2021-04-27,19626425,1588600,5697636,725,0,0,0,0
Germany,DEU,2021-04-28,20635982,1649413,5751364,1560,0,0,0,0
Germany,DEU,2021-04-29,21461726,1713430,5808849,2473,0,0,0,0
Germany,DEU,2021-04-30,22141615,1770797,5876476,3375,0,0,0,0
Germany,DEU,2021-05-01,22394782,1812357,5915983,5999,0,0,0,0
Germany,DEU,2021-05-02,22590609,1849925,5946147,7808,0,0,0,0
Germany,DEU,2021-05-03,22909386,1920644,6007978,9489,0,0,0,0
Germany,DEU,2021-05-04,23536654,1984230,6158304,12548,0,0,0,0
Germany,DEU,2021-05-05,24389537,2063356,6370884,17147,0,0,0,0
Germany,DEU,2021-05-06,25084058,2155639,6572518,21778,0,0,0,0
Germany,DEU,2021-05-07,25673262,2242424,6785178,26281,0,0,0,0
Germany,DEU,2021-05-08,25941339,2314403,6869905,28009,0,0,0,0
Germany,DEU,2021-05-09,26135512,2371050,6904627,29078,0,0,0,0
Germany,DEU,2021-05-10,26509550,2453004,7035353,32973,0,0,0,0
Germany,DEU,2021-05-11,27337069,2533115,7211767,36752,0,0,0,0
Germany,DEU,2021-05-12,28432252,2625027,7437257,42598,0,0,0,0
Germany,DEU,2021-05-13,28747993,2691844,7481824,45268,0,0,0,0
Germany,DEU,2021-05-14,29294245,2756841,7620477,53119,0,0,0,0
Germany,DEU,2021-05-15,29573783,2817468,7676953,57402,0,0,0,0
Germany,DEU,2021-05-16,29773827,2870298,7701908,62133,0,0,0,0
Germany,DEU,2021-05-17,30113033,2956086,7823504,72037,0,0,0,0
Germany,DEU,2021-05-18,30703642,3057323,7997117,79900,0,0,0,0
Germany,DEU,2021-05-19,31508703,3157673,8178774,92194,0,0,0,0
Germany,DEU,2021-05-20,32194163,3254334,8335450,103294,0,0,0,0
Germany,DEU,2021-05-21,32791204,3340331,8492935,115322,0,0,0,0
Germany,DEU,2021-05-22,33097864,3409940,8576805,129617,0,0,0,0
Germany,DEU,2021-05-23,33291060,3469421,8600731,138485,0,0,0,0
Germany,DEU,2021-05-24,33527064,3530969,8621405,146541,0,0,0,0
Germany,DEU,2021-05-25,33974301,3610930,8725610,171810,0,0,0,0
Germany,DEU,2021-05-26,34860190,3693577,8859779,250201,0,0,0,0
Germany,DEU,2021-05-27,35600248,3783062,8991573,331488,0,0,0,0
Germany,DEU,2021-05-28,36204763,3869508,9122241,415472,0,0,0,0
Germany,DEU,2021-05-29,36467322,3932162,9180272,443299,0,0,0,0
Germany,DEU,2021-05-30,36664800,3979236,9208679,454387,0,0,0,0
Germany,DEU,2021-05-31,37032643,4046990,9278459,496936,0,0,0,0
Germany,DEU,2021-06-01,37767059,4126941,9369177,581652,0,0,0,0
Germany,DEU,2021-06-02,38756946,4199662,9451596,686678,0,0,0,0
Germany,DEU,2021-06-03,39232757,4264117,9501900,740012,0,0,0,0
Germany,DEU,2021-06-04,39819347,4335483,9578951,817335,0,0,0,0
Germany,DEU,2021-06-05,40090724,4402531,9623223,848028,0,0,0,0
Germany,DEU,2021-06-06,40296727,4443587,9650505,866297,0,0,0,0
Germany,DEU,2021-06-07,40699455,4528878,9723140,920830,0,0,0,0
Germany,DEU,2021-06-08,41550704,4604437,9786181,989336,0,0,0,0
Germany,DEU,2021-06-09,42732180,4691940,9850312,1085377,0,0,0,0
Germany,DEU,2021-06-10,43693510,4781986,9906254,1173954,0,0,0,0
Germany,DEU,2021-06-11,44505026,4871345,9975450,1270817,0,0,0,0
Germany,DEU,2021-06-12,44790711,4943783,10018946,1306086,0,0,0,0
Germany,DEU,2021-06-13,44970620,5007368,10044796,1319885,0,0,0,0
Germany,DEU,2021-06-14,45403126,5108834,10112323,1375145,0,0,0,0
Germany,DEU,2021-06-15,46205744,5213640,10197111,1434280,0,0,0,0
Germany,DEU,2021-06-16,47312841,5320321,10294179,1510625,0,0,0,0
Germany,DEU,2021-06-17,48200254,5424042,10386538,1578953,0,0,0,0
Germany,DEU,2021-06-18,48936023,5518613,10483077,1647865,0,0,0,0
Germany,DEU,2021-06-19,49209623,5601081,10534045,1669030,0,0,0,0
Germany,DEU,2021-06-20,49388634,5672592,10565907,1681847,0,0,0,0
Germany,DEU,2021-06-21,49801806,5770473,10651638,1718257,0,0,0,0
Germany,DEU,2021-06-22,50649249,5866518,10754546,1752687,0,0,0,0
Germany,DEU,2021-06-23,51741762,5962784,10870465,1787565,0,0,0,0
Germany,DEU,2021-06-24,52542817,6050274,10981476,1828153,0,0,0,0
Germany,DEU,2021-06-25,53239396,6126943,11091616,1868624,0,0,0,0
Germany,DEU,2021-06-26,53495196,6196094,11164267,1881901,0,0,0,0
Germany,DEU,2021-06-27,53668310,6254284,11221103,1886059,0,0,0,0
Germany,DEU,2021-06-28,54070520,6344427,11335303,1910629,0,0,0,0
Germany,DEU,2021-06-29,54758167,6437493,11468345,1933317,0,0,0,0
Germany,DEU,2021-06-30,55530613,6531711,11605217,1956359,0,0,0,0
Germany,DEU,2021-07-01,56277750,6615325,11738177,1979267,0,0,0,0
Germany,DEU,2021-07-02,56931266,6710378,11817561,2001553,0,0,0,0
Germany,DEU,2021-07-03,57187665,6789778,11844764,2016811,0,0,0,0
Germany,DEU,2021-07-04,57369723,6857997,11859340,2025729,0,0,0,0
Germany,DEU,2021-07-05,57758777,6952695,11898965,2040688,0,0,0,0
Germany,DEU,2021-07-06,58379985,7052112,11944400,2056663,0,0,0,0
Germany,DEU,2021-07-07,59213690,7148240,11995793,2075879,0,0,0,0
Germany,DEU,2021-07-08,59902268,7249960,12038538,2095464,0,0,0,0
Germany,DEU,2021-07-09,60500072,7349039,12081845,2116189,0,0,0,0
Germany,DEU,2021-07-10,60729151,7433423,12102987,2125987,0,0,0,0
Germany,DEU,2021-07-11,60875293,7497279,12113279,2134287,0,0,0,0
Germany,DEU,2021-07-12,61227783,7577191,12137346,2148418,0,0,0,0
Germany,DEU,2021-07-13,61860395,7655382,12172079,2168453,0,0,0,0
Germany,DEU,2021-07-14,62697021,7727725,12219320,2191642,0,0,0,0
Germany,DEU,2021-07-15,63335546,7799111,12257933,2214324,0,0,0,0
Germany,DEU,2021-07-16,63879696,7863826,12289947,2236604,0,0,0,0
Germany,DEU,2021-07-17,64055055,7927221,12305616,2255191,0,0,0,0
Germany,DEU,2021-07-18,64191177,7968972,12317090,2266512,0,0,0,0
Germany,DEU,2021-07-19,64489789,8019831,12336904,2280822,0,0,0,0
Germany,DEU,2021-07-20,65015655,8068632,12358867,2295189,0,0,0,0
Germany,DEU,2021-07-21,65691982,8114885,12381677,2309132,0,0,0,0
Germany,DEU,2021-07-22,66241309,8158433,12400557,2322816,0,0,0,0
Germany,DEU,2021-07-23,66735808,8200847,12419141,2341184,0,0,0,0
Germany,DEU,2021-07-24,66890822,8238424,12426889,2353387,0,0,0,0
Germany,DEU,2021-07-25,66974839,8269933,12430168,2359304,0,0,0,0
Germany,DEU,2021-07-26,67251394,8309959,12442594,2370454,0,0,0,0
Germany,DEU,2021-07-27,67732164,8352349,12462517,2383491,0,0,0,0
Germany,DEU,2021-07-28,68341755,8399437,12485882,2397334,0,0,0,0
Germany,DEU,2021-07-29,68844173,8443265,12505752,2412137,0,0,0,0
Germany,DEU,2021-07-30,69265153,8488861,12522932,2428307,0,0,0,0
Germany,DEU,2021-07-31,69406399,8524791,12528951,2440817,0,0,0,0
Germany,DEU,2021-08-01,69490585,8549946,12531272,2446726,0,0,0,0
Germany,DEU,2021-08-02,69731864,8583451,12540405,2458025,0,0,0,0
Germany,DEU,2021-08-03,70132372,8622026,12552359,2471363,0,0,0,0
Germany,DEU,2021-08-04,70647311,8658727,12563630,2484258,0,0,0,0
Germany,DEU,2021-08-05,71105376,8698587,12571625,2498737,0,0,0,0
Germany,DEU,2021-08-06,71489460,8734520,12578955,2514024,0,0,0,0
Germany,DEU,2021-08-07,71628630,8766436,12580499,2527274,0,0,0,0
Germany,DEU,2021-08-08,71718216,8788253,12581418,2531280,0,0,0,0
Germany,DEU,2021-08-09,71958014,8829895,12586754,2540304,0,0,0,0
Germany,DEU,2021-08-10,72327935,8872645,12594634,2551658,0,0,0,0
Germany,DEU,2021-08-11,72799688,8919921,12604340,2567412,0,0,0,0
Germany,DEU,2021-08-12,73210503,8958390,12611323,2586180,0,0,0,0
Germany,DEU,2021-08-13,73568572,8999600,12617841,2605875,0,0,0,0
Germany,DEU,2021-08-14,73715155,9031979,12619215,2621517,0,0,0,0
Germany,DEU,2021-08-15,73804586,9052841,12619901,2629030,0,0,0,0
Germany,DEU,2021-08-16,74021371,9086037,12622738,2642695,0,0,0,0
Germany,DEU,2021-08-17,74333036,9115772,12628524,2658100,0,0,0,0
Germany,DEU,2021-08-18,74702453,9146157,12634579,2676330,0,0,0,0
Germany,DEU,2021-08-19,74988613,9172508,12639124,2694480,0,0,0,0
Germany,DEU,2021-08-20,75280999,9196449,12644297,2716048,0,0,0,0
Germany,DEU,2021-08-21,75401694,9217522,12645022,2730180,0,0,0,0
Germany,DEU,2021-08-22,75474212,9233036,12645301,2736122,0,0,0,0
Germany,DEU,2021-08-23,75661073,9262180,12648924,2749772,0,0,0,0
Germany,DEU,2021-08-24,75913310,9288059,12652798,2766095,0,0,0,0
Germany,DEU,2021-08-25,76209264,9312989,12656547,2784243,0,0,0,0
Germany,DEU,2021-08-26,76466808,9335143,12659688,2802411,0,0,0,0
Germany,DEU,2021-08-27,76676738,9357568,12662187,2821049,0,0,0,0
Germany,DEU,2021-08-28,76783584,9372915,12662713,2835909,0,0,0,0
Germany,DEU,2021-08-29,76854011,9381333,12662868,2842363,0,0,0,0
Germany,DEU,2021-08-30,77014519,9398467,12664758,2855289,0,0,0,0
Germany,DEU,2021-08-31,77226628,9414288,12666420,2869367,0,0,0,0
Germany,DEU,2021-09-01,77489740,9429995,12668863,2884272,0,0,0,0
Germany,DEU,2021-09-02,77718531,9443049,12670809,2898544,0,0,0,0
Germany,DEU,2021-09-03,77937142,9455276,12672603,2913494,0,0,0,0
Germany,DEU,2021-09-04,78026634,9463802,12672933,2923360,0,0,0,0
Germany,DEU,2021-09-05,78080330,9469460,12673113,2928558,0,0,0,0
Germany,DEU,2021-09-06,78215458,9479192,12674954,2937304,0,0,0,0
Germany,DEU,2021-09-07,78416837,9488477,12676913,2948234,0,0,0,0
Germany,DEU,2021-09-08,78652158,9500616,12678209,2960539,0,0,0,0
Germany,DEU,2021-09-09,78882457,9511981,12679364,2973775,0,0,0,0
Germany,DEU,2021-09-10,79081275,9524453,12680669,2989300,0,0,0,0
Germany,DEU,2021-09-11,79171953,9533236,12680843,3000244,0,0,0,0
Germany,DEU,2021-09-12,79226241,9538373,12680921,3005534,0,0,0,0
Germany,DEU,2021-09-13,79370647,9548517,12681888,3017215,0,0,0,0
Germany,DEU,2021-09-14,79585253,9556849,12683756,3029944,0,0,0,0
Germany,DEU,2021-09-15,79842743,9568214,12685004,3044383,0,0,0,0
Germany,DEU,2021-09-16,80092691,9578166,12686563,3059511,0,0,0,0
Germany,DEU,2021-09-17,80314013,9589150,12687468,3075705,0,0,0,0
Germany,DEU,2021-09-18,80409002,9596769,12687707,3085583,0,0,0,0
Germany,DEU,2021-09-19,80467865,9602595,12687924,3090271,0,0,0,0
Germany,DEU,2021-09-20,80608291,9610447,12688868,3099650,0,0,0,0
Germany,DEU,2021-09-21,80823520,9618366,12689906,3110010,0,0,0,0
Germany,DEU,2021-09-22,81076920,9628290,12690769,3121543,0,0,0,0
Germany,DEU,2021-09-23,81324227,9636672,12691515,3133900,0,0,0,0
Germany,DEU,2021-09-24,81541446,9646290,12692587,3147340,0,0,0,0
Germany,DEU,2021-09-25,81627112,9652567,12692671,3155765,0,0,0,0
Germany,DEU,2021-09-26,81675789,9656397,12692703,3159935,0,0,0,0
Germany,DEU,2021-09-27,81812341,9662661,12693683,3168138,0,0,0,0
Germany,DEU,2021-09-28,82020143,9668448,12694449,3177751,0,0,0,0
Germany,DEU,2021-09-29,82255213,9674107,12695800,3187597,0,0,0,0
Germany,DEU,2021-09-30,82482784,9679996,12697060,3197493,0,0,0,0
Germany,DEU,2021-10-01,82601072,9682949,12697295,3203476,0,0,0,0
Germany,DEU,2021-10-02,82628123,9684889,12697364,3206659,0,0,0,0
Germany,DEU,2021-10-03,82639778,9686029,12697397,3207714,0,0,0,0
Germany,DEU,2021-10-04,82726211,9689496,12698129,3212619,0,0,0,0
Germany,DEU,2021-10-05,82898837,9692989,12698977,3218103,0,0,0,0
Germany,DEU,2021-10-06,83092864,9697032,12699343,3224113,0,0,0,0
Germany,DEU,2021-10-07,83292903,9701295,12699593,3230984,0,0,0,0
Germany,DEU,2021-10-08,83463007,9705586,12701050,3237720,0,0,0,0
Germany,DEU,2021-10-09,83498357,9707956,12701077,3240970,0,0,0,0
Germany,DEU,2021-10-10,83513279,9708836,12701088,3242354,0,0,0,0
Germany,DEU,2021-10-11,83601322,9712269,12701569,3246179,0,0,0,0
Germany,DEU,2021-10-12,83769975,9717342,12702352,3250973,0,0,0,0
Germany,DEU,2021-10-13,83965324,9722561,12702596,3255774,0,0,0,0
Germany,DEU,2021-10-14,84162534,9727877,12702817,3260928,0,0,0,0
Germany,DEU,2021-10-15,84322213,9733291,12703195,3266174,0,0,0,0
Germany,DEU,2021-10-16,84358555,9735844,12703233,3268831,0,0,0,0
Germany,DEU,2021-10-17,84372080,9738009,12703264,3269860,0,0,0,0
Germany,DEU,2021-10-18,84457526,9741680,12703381,3272849,0,0,0,0
Germany,DEU,2021-10-19,84626045,9746692,12703596,3276847,0,0,0,0
Germany,DEU,2021-10-20,84821300,9751517,12703753,3280979,0,0,0,0
Germany,DEU,2021-10-21,85018721,9756082,12703955,3285125,0,0,0,0
Germany,DEU,2021-10-22,85169375,9761184,12704214,3289375,0,0,0,0
Germany,DEU,2021-10-23,85208383,9764222,12704277,3291603,0,0,0,0
Germany,DEU,2021-10-24,85221314,9764964,12704284,3292416,0,0,0,0
Germany,DEU,2021-10-25,85321402,9768689,12704993,3295321,0,0,0,0
Germany,DEU,2021-10-26,85521365,9773826,12705468,3299047,0,0,0,0
Germany,DEU,2021-10-27,85753564,9780484,12705608,3302364,0,0,0,0
Germany,DEU,2021-10-28,85990429,9786556,12706875,3306087,0,0,0,0
Germany,DEU,2021-10-29,86185541,9793409,12707558,3309899,0,0,0,0
Germany,DEU,2021-10-30,86232549,9796998,12707720,3312042,0,0,0,0
Germany,DEU,2021-10-31,86247385,9797901,12707724,3312717,0,0,0,0
Germany,DEU,2021-11-01,86306477,9801370,12707952,3314247,0,0,0,0
Germany,DEU,2021-11-02,86511087,9808016,12708510,3316620,0,0,0,0
Germany,DEU,2021-11-03,86787113,9816331,12710748,3320689,0,0,0,0
Germany,DEU,2021-11-04,87074876,9824226,12711026,3324257,0,0,0,0
Germany,DEU,2021-11-05,87317338,9833047,12711155,3328298,0,0,0,0
Germany,DEU,2021-11-06,87379352,9838342,12711185,3331091,0,0,0,0
Germany,DEU,2021-11-07,87408107,9840535,12711197,3332294,0,0,0,0
Germany,DEU,2021-11-08,87570509,9847635,12711722,3335400,0,0,0,0
Germany,DEU,2021-11-09,87892883,9857543,12712763,3339907,0,0,0,0
Germany,DEU,2021-11-10,88274721,9868370,12713159,3344319,0,0,0,0
Germany,DEU,2021-11-11,88669075,9880747,12713830,3348773,0,0,0,0
Germany,DEU,2021-11-12,88982367,9891655,12714128,3353513,0,0,0,0
Germany,DEU,2021-11-13,89076507,9897223,12714150,3356503,0,0,0,0
Germany,DEU,2021-11-14,89121159,9899771,12714221,3357406,0,0,0,0
Germany,DEU,2021-11-15,89350349,9909345,12714766,3360823,0,0,0,0
Germany,DEU,2021-11-16,89803945,9921723,12715226,3365055,0,0,0,0
Germany,DEU,2021-11-17,90331625,9937562,12715303,3369546,0,0,0,0
Germany,DEU,2021-11-18,90883980,9955131,12715753,3374596,0,0,0,0
Germany,DEU,2021-11-19,91390605,9974606,12716542,3381561,0,0,0,0
Germany,DEU,2021-11-20,91583161,9987423,12716655,3387839,0,0,0,0
Germany,DEU,2021-11-21,91664770,9996078,12717046,3389892,0,0,0,0
Germany,DEU,2021-11-22,92040133,10017659,12717457,3396107,0,0,0,0
Germany,DEU,2021-11-23,92697179,10051972,12717616,3405434,0,0,0,0
Germany,DEU,2021-11-24,93512873,10100041,12717743,3416612,0,0,0,0
Germany,DEU,2021-11-25,94312848,10151754,12718360,3427830,0,0,0,0
Germany,DEU,2021-11-26,95051716,10212583,12718752,3439116,0,0,0,0
Germany,DEU,2021-11-27,95518936,10282194,12718811,3450058,0,0,0,0
Germany,DEU,2021-11-28,95666973,10321173,12719237,3453789,0,0,0,0
Germany,DEU,2021-11-29,96163027,10419009,12719971,3461435,0,0,0,0
Germany,DEU,2021-11-30,96810590,10640669,12720509,3469691,0,0,0,0
Germany,DEU,2021-12-01,97526203,10977193,12720711,3477294,0,0,0,0
Germany,DEU,2021-12-02,98198101,11321667,12721273,3484440,0,0,0,0
Germany,DEU,2021-12-03,98793034,11617187,12721339,3490230,0,0,0,0
Hong Kong,HKG,2021-02-22,0,0,0,0,0,47,0,0
Hong Kong,HKG,2021-02-23,0,0,0,0,0,579,0,0
Hong Kong,HKG,2021-02-24,0,0,0,0,0,579,0,0
Hong Kong,HKG,2021-02-25,0,0,0,0,0,579,0,0
Hong Kong,HKG,2021-02-26,0,0,0,0,0,6645,0,0
Hong Kong,HKG,2021-02-27,0,0,0,0,0,13685,0,0
Hong Kong,HKG,2021-02-28,0,0,0,0,0,20701,0,0
Hong Kong,HKG,2021-03-01,0,0,0,0,0,27109,0,0
Hong Kong,HKG,2021-03-02,0,0,0,0,0,40180,0,0
Hong Kong,HKG,2021-03-03,0,0,0,0,0,51848,0,0
Hong Kong,HKG,2021-03-04,0,0,0,0,0,62237,0,0
Hong Kong,HKG,2021-03-05,0,0,0,0,0,72375,0,0
Hong Kong,HKG,2021-03-06,336,0,0,0,0,83697,0,0
Hong Kong,HKG,2021-03-07,1207,0,0,0,0,91819,0,0
Hong Kong,HKG,2021-03-08,2130,0,0,0,0,101720,0,0
Hong Kong,HKG,2021-03-09,3008,0,0,0,0,110518,0,0
Hong Kong,HKG,2021-03-10,9028,0,0,0,0,121520,0,0
Hong Kong,HKG,2021-03-11,14791,0,0,0,0,131117,0,0
Hong Kong,HKG,2021-03-12,21519,0,0,0,0,140712,0,0
Hong Kong,HKG,2021-03-13,27845,0,0,0,0,149267,0,0
